idLinea,nombreLinea,fueraDeHorario,idEstacion,nombreEstacion,cabecera,descripcion,fechaActualizacion,fechaNormalizacion,funcionando,nombre,sentido,tipo
6,Línea H,False,605,Once – 30 de Diciembre,1,Escalera N°3: Hall Boletería - Entrepiso,2025-03-13T13:38:16-03:00,,True,E1,0,1
6,Línea H,False,605,Once – 30 de Diciembre,1,Escalera N°9: Entrepiso - Av. Pueyrredón esquina Bmé. Mitre,2025-03-13T13:10:32-03:00,,True,E10,0,1
6,Línea H,False,605,Once – 30 de Diciembre,1,Escalera N°2: Entrepiso - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E2,0,1
6,Línea H,False,605,Once – 30 de Diciembre,0,Escalera N°5: Andén sentido Facultad - Entrepiso,2025-03-13T13:10:32-03:00,,True,E3,0,1
6,Línea H,False,605,Once – 30 de Diciembre,2,Escalera N°4: Andén sentido Hospitales - Entrepiso,2025-03-13T13:38:16-03:00,,True,E4,0,1
6,Línea H,False,605,Once – 30 de Diciembre,1,Escalera N°6: Entrepiso - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E5,0,1
6,Línea H,False,605,Once – 30 de Diciembre,1,Escalera N°10: Hall Boletería - Entrepiso,2025-03-13T13:38:16-03:00,,True,E6,0,1
6,Línea H,False,605,Once – 30 de Diciembre,2,Escalera N°1: Andén sentido Hospitales - Entrepiso,2025-03-13T13:38:16-03:00,,True,E7,0,1
6,Línea H,False,605,Once – 30 de Diciembre,0,Escalera N°8: Andén - Entrepiso,2025-03-13T13:38:16-03:00,,True,E8,0,1
6,Línea H,False,605,Once – 30 de Diciembre,1,Escalera N°7: Vestíbulo - Entrepiso,2025-03-13T13:38:16-03:00,,True,E9,1,1
6,Línea H,False,605,Once – 30 de Diciembre,1,Salvaescalera P2  Tren Sarmiento - Hall Boletería,2025-03-13T13:10:32-03:00,,True,P 2,0,2
6,Línea H,False,605,Once – 30 de Diciembre,1,Salvaescalera P1: Hall Boletería – Conexión con L/A y Hall FF.CC. Sarmiento,2025-03-13T13:10:32-03:00,,True,S3,0,2
6,Línea H,False,606,Venezuela,0,Ascensor N°1:  Vestíbulo - Av. Jujuy 451,2025-03-13T13:10:32-03:00,,True,A1,0,0
6,Línea H,False,606,Venezuela,2,Ascensor N°2: Andén Sentido Facultad - Vestíbulo,2025-03-13T13:38:16-03:00,,True,A2,0,0
6,Línea H,False,606,Venezuela,1,Ascensor N°3: Andén Sentido Hospitales - Vestíbulo,2025-03-13T13:10:32-03:00,,True,A3,0,0
6,Línea H,False,606,Venezuela,2,Escalera N°1: Vestíbulo - Av. Jujuy 425,2025-03-13T13:38:16-03:00,,True,E1,0,1
6,Línea H,False,606,Venezuela,1,Escalera N°2: Vestíbulo - Jujuy 420. Cerrada por renovación de medio de elevación.,2025-03-13T13:10:32-03:00,,False,E2,0,1
6,Línea H,False,606,Venezuela,0,Escalera N°3 :  Andén - Vestíbulo sentido Facultad de Medicina,2025-03-13T13:38:16-03:00,,True,E3,0,1
6,Línea H,False,606,Venezuela,1,Escalera N°4: Andén - Vestíbulo sentido Hospitales,2025-03-13T13:38:16-03:00,,True,E4,0,1
6,Línea H,False,607,Humberto 1°,1,Ascensor N°1 Boletería del lado combinación con Línea E a Av. Jujuy 1194,2025-03-13T13:10:32-03:00,,True,A1,0,0
6,Línea H,False,607,Humberto 1°,0,Ascensor N°2: Andén sentido Facultad a Boletería del lado combinación con Línea E,2025-03-13T13:10:32-03:00,,True,A2,0,0
6,Línea H,False,607,Humberto 1°,2,Ascensor N°3: Andén sentido Hospitales a Boletería del lado combinación con Línea E,2025-03-13T13:10:32-03:00,,True,A3,0,0
6,Línea H,False,607,Humberto 1°,1,Ascensor N° 4  Combinación con Línea E al andén sentido a Pza. de los Virreyes,2025-03-13T13:10:32-03:00,,False,A4,0,2
6,Línea H,False,607,Humberto 1°,0,Escalera N°1: Andén sentido Facultad a entrepiso central,2025-03-13T13:38:16-03:00,,True,E1,0,1
6,Línea H,False,607,Humberto 1°,2,Escalera N°2: Andén sentido Hospitales a entrepiso central,2025-03-13T13:38:16-03:00,,True,E2,0,1
6,Línea H,False,607,Humberto 1°,1,Escalera N°3: Entrepiso central a Boletería del lado combinación con Línea E,2025-03-13T13:38:16-03:00,,True,E3,0,1
6,Línea H,False,607,Humberto 1°,1,Escalera N°4: Entrepiso - Boletería que da a la calle Humberto 1°,2025-03-13T13:38:16-03:00,,True,E4,0,1
6,Línea H,False,607,Humberto 1°,1,Escalera N°5: Boletería que da a la calle Humberto 1° a Av. Jujuy 1148,2025-03-13T13:10:32-03:00,,True,E5,0,1
6,Línea H,False,607,Humberto 1°,1,S1: Salvaescalera vestíbulo -  pasillo Línea E sentido Retiro,2025-03-13T13:10:32-03:00,,True,S1,0,0
6,Línea H,False,607,Humberto 1°,1,S2: Salvaescalera vestíbulo -  pasillo Línea E sentido Virreyes,2025-03-13T13:10:32-03:00,,True,S2,0,0
6,Línea H,False,608,Inclán Mezquita Al Ahmad,1,Ascensor N°1: Boletería esquina Garay con salida a Av. Jujuy 1633,2025-03-13T13:38:16-03:00,,True,A1,0,0
6,Línea H,False,608,Inclán Mezquita Al Ahmad,0,Ascensor N°2: Andén sentido Facultad a Boletería calle Inclán,2025-03-13T13:38:16-03:00,,True,A2,0,0
6,Línea H,False,608,Inclán Mezquita Al Ahmad,2,Ascensor N°3: Andén sentido Hospitales a Boletería calle Inclán,2025-03-13T13:38:16-03:00,,True,A3,0,0
6,Línea H,False,608,Inclán Mezquita Al Ahmad,0,Escalera N°1: Andén sentido Facultad a Boletería del lado Av. Garay,2025-03-13T13:10:32-03:00,,True,E1,0,1
6,Línea H,False,608,Inclán Mezquita Al Ahmad,2,Escalera N°2: Andén sentido Hospitales a Boletería del lado Av. Garay,2025-03-13T13:10:32-03:00,,True,E2,0,1
6,Línea H,False,608,Inclán Mezquita Al Ahmad,1,Escalera N°3: Boletería del lado calle Inclán a Av. Jujuy 1691,2025-03-13T13:38:16-03:00,,True,E3,0,1
6,Línea H,False,608,Inclán Mezquita Al Ahmad,1,Escalera N°4: Boletería del lado Av. Garay a Av. Jujuy 1600,2025-03-13T13:38:16-03:00,,True,E4,0,1
6,Línea H,False,609,Caseros,1,Ascensor N°3: Vestíbulo - Av. Jujuy 2179,2025-03-13T13:38:16-03:00,,True,A1,0,0
6,Línea H,False,609,Caseros,0,Ascensor N°1:Andén sentido Facultad - Vestíbulo,2025-03-13T13:38:16-03:00,,True,A2,0,0
6,Línea H,False,609,Caseros,2,Ascensor N°2: Andén sentido Hospitales - Vestíbulo,2025-03-13T13:38:16-03:00,,True,A3,0,0
6,Línea H,False,609,Caseros,0,Escalera N°1: Andén sentido Facultad - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E1,0,1
6,Línea H,False,609,Caseros,2,Escalera N°2: Andén sentido Hospitales - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E2,0,1
6,Línea H,False,609,Caseros,1,Escalera N°4: Vestíbulo - Av. Jujuy 2180,2025-03-13T13:38:16-03:00,,True,E3,0,1
6,Línea H,False,609,Caseros,1,Escalera N°3: Vestíbulo - Av. Jujuy 2110,2025-03-13T13:38:16-03:00,,True,E4,0,1
6,Línea H,False,610,Parque Patricios,1,Ascensor N°3: Vestíbulo - Monteagudo 28 (y Av. Caseros),2025-03-13T13:10:32-03:00,,True,A1,0,0
6,Línea H,False,610,Parque Patricios,0,Ascensor N°2: Andén sentido Facultad - Vestíbulo,2025-03-13T13:10:32-03:00,,False,A2,0,0
6,Línea H,False,610,Parque Patricios,2,Ascensor N°1: Andén sentido Hospitales - Vestíbulo,2025-03-13T13:38:16-03:00,,True,A3,0,0
6,Línea H,False,610,Parque Patricios,1,Escalera N°1:Vestíbulo -  Plaza Parque de los Patricios,2025-03-13T13:38:16-03:00,,True,E1,0,1
6,Línea H,False,610,Parque Patricios,1,Escalera N°2: Plaza Parque de los Patricios - vestíbulo,2025-03-13T13:10:32-03:00,,True,E2,1,1
6,Línea H,False,610,Parque Patricios,1,Escalera N°3: Andén - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E3,0,1
6,Línea H,False,610,Parque Patricios,1,Escalera N°4: Andén - Vestíbulo,2025-03-13T13:38:16-03:00,,True,E4,0,1
6,Línea H,False,611,Hospitales,0,Ascensor N°1: Vestíbulo - Av. Almafuerte 300,2025-03-13T13:10:32-03:00,,True,A1,0,0
6,Línea H,False,611,Hospitales,2,Ascensor N°2: Andén - vestíbulo central,2025-03-13T13:38:16-03:00,,True,A2,0,0
6,Línea H,False,611,Hospitales,1,Ascensor N°3: Andén - vestíbulo (Sentido Facultad),2025-03-13T13:10:32-03:00,,True,A3,0,0
6,Línea H,False,611,Hospitales,0,Escalera N°1: Andén - vestíbulo,2025-03-13T13:38:16-03:00,,True,E1,0,1
6,Línea H,False,611,Hospitales,2,Escalera N°2: Andén no operativo - vestíbulo,2025-03-13T13:10:32-03:00,,True,E2,0,1
6,Línea H,False,611,Hospitales,1,Escalera N°3: Vestíbulo - Av. Almafuerte y Los Patos,2025-03-13T13:38:16-03:00,,True,E3,0,1
